# Freq.,Pxx2,Pxx3,Pxx4
2.880000000000000000e+02,4.362327416834935097e-09,4.335701854179170234e-08,5.422081530653682651e-08
2.890000000000000000e+02,5.571972845210870568e-09,4.098100731950395816e-08,6.999799273974062050e-08
2.900000000000000000e+02,4.657460986472756107e-09,4.787055580792282822e-08,7.015446679561210858e-08
2.910000000000000000e+02,4.261551832370930540e-09,4.520244538898152054e-08,6.315628679932732876e-08
2.920000000000000000e+02,4.026608463530914930e-09,4.262305737138913850e-08,6.932628334454642968e-08
2.930000000000000000e+02,4.976741975645034335e-09,4.629952460856210186e-08,6.588346539275811433e-08
2.940000000000000000e+02,5.322200813418621434e-09,5.095371794936948930e-08,5.402158036483942167e-08
2.950000000000000000e+02,5.668652786933749502e-09,5.752658016360921274e-08,6.450173317498144439e-08
2.960000000000000000e+02,6.262217918025658586e-09,6.314139556558443902e-08,7.303175537022338380e-08
2.970000000000000000e+02,5.636108031839602535e-09,5.498564598023001260e-08,7.254729990313685652e-08
2.980000000000000000e+02,5.023852770851966160e-09,6.448563103396256426e-08,6.205782963044547185e-08
2.990000000000000000e+02,3.863833506278617415e-09,6.396556667380377004e-08,5.940902042237238942e-08
3.000000000000000000e+02,4.194844935546429850e-09,5.237567469123783375e-08,5.929952606532243583e-08
3.010000000000000000e+02,3.961896785824215777e-09,4.772135199021634661e-08,7.807774508623336133e-08
3.020000000000000000e+02,3.704357633078620455e-09,4.937493147680584909e-08,8.776456875318370840e-08
3.030000000000000000e+02,3.810439224814159490e-09,5.614902713145314816e-08,7.626012848928683205e-08
3.040000000000000000e+02,4.196998499522458521e-09,4.712954006916969459e-08,7.330874348684848420e-08
3.050000000000000000e+02,4.651592778829126297e-09,4.679692481878011799e-08,7.919365779569929714e-08
3.060000000000000000e+02,4.978130919016227497e-09,5.573501164046554274e-08,6.923230794673142116e-08
3.070000000000000000e+02,4.480830450240352488e-09,7.346176657186226167e-08,6.831892219795819021e-08
3.080000000000000000e+02,3.300544182304728950e-09,6.029576996348673786e-08,7.205259657960392690e-08
3.090000000000000000e+02,3.420705434828850025e-09,4.424130792351509983e-08,6.882623000916142651e-08
3.100000000000000000e+02,3.418345188840522081e-09,3.659727453912668512e-08,6.815096280919312054e-08
3.110000000000000000e+02,3.224543328653448665e-09,4.926849045074379735e-08,7.364842753929671822e-08
3.120000000000000000e+02,2.777421367999758798e-09,4.702267416370166265e-08,7.880221433480038864e-08
3.130000000000000000e+02,2.763634181762357831e-09,5.512016280250812960e-08,9.492170055525588334e-08
3.140000000000000000e+02,2.983387087237988137e-09,5.725998601349664288e-08,8.618791560860413104e-08
3.150000000000000000e+02,2.965719666558128716e-09,4.453017215205725459e-08,6.104667963734017800e-08
3.160000000000000000e+02,3.339710562405297139e-09,5.652224314698766173e-08,5.838370303145390990e-08
3.170000000000000000e+02,3.413545563380001158e-09,6.416806060622764966e-08,6.115326446092734788e-08
3.180000000000000000e+02,3.160160979467677218e-09,6.051105354882496483e-08,6.473765842177969601e-08
3.190000000000000000e+02,3.153612813850301727e-09,6.573054359533500726e-08,5.922623398650434869e-08
3.200000000000000000e+02,2.836710428699120215e-09,5.869800648414977455e-08,6.113411762138348684e-08
3.210000000000000000e+02,2.734739722709365579e-09,6.644318764476925975e-08,7.142643599523749157e-08
3.220000000000000000e+02,3.491909280998531789e-09,5.684672380596984261e-08,7.587420688017603737e-08
3.230000000000000000e+02,3.373414476066699875e-09,5.633738051362706011e-08,7.469493063989371909e-08
3.240000000000000000e+02,3.549472304878968977e-09,6.020987745546286220e-08,8.339003022830993284e-08
3.250000000000000000e+02,3.599008687093314748e-09,6.470306603483883069e-08,7.949787762541995067e-08
3.260000000000000000e+02,3.984272255960934218e-09,6.600365152743998276e-08,7.288018543239570581e-08
3.270000000000000000e+02,3.852026762611166442e-09,5.653169811189250566e-08,7.394601034349462652e-08
3.280000000000000000e+02,2.980134717987376989e-09,4.981247501549149691e-08,7.117412384818902358e-08
3.290000000000000000e+02,3.176944219841301856e-09,4.865214872120182089e-08,5.231255318742477334e-08
3.300000000000000000e+02,3.290313578780246301e-09,6.607946799856790148e-08,5.430300325909888597e-08
3.310000000000000000e+02,2.540369793999435304e-09,7.327927565708113252e-08,6.518912659956876057e-08
3.320000000000000000e+02,3.309387455612242507e-09,5.979346944943919443e-08,6.152131776350087138e-08
3.330000000000000000e+02,4.126157828999253939e-09,5.715500401378215172e-08,7.098548003137845879e-08
3.340000000000000000e+02,3.479855218868282322e-09,4.985328595633788180e-08,7.988193008995933044e-08
3.350000000000000000e+02,2.477214223165574865e-09,5.758243609523792198e-08,7.004916986174105075e-08
3.360000000000000000e+02,2.803542746622905351e-09,6.322447303375951003e-08,5.724413869628807909e-08
3.370000000000000000e+02,3.486677485998517080e-09,4.806873802362354478e-08,6.372938497371923588e-08
3.380000000000000000e+02,3.677050462940822930e-09,4.698143943789622765e-08,6.498961475574406830e-08
3.390000000000000000e+02,3.508911942149978889e-09,5.083944068346097630e-08,6.281860507981896994e-08
3.400000000000000000e+02,3.603522968865813967e-09,4.714737050963424463e-08,5.419593425235312776e-08
3.410000000000000000e+02,3.216592187220778183e-09,5.424234411663479643e-08,5.272927173837485162e-08
3.420000000000000000e+02,2.132542854359119238e-09,5.900825773275230153e-08,5.470852826710901310e-08
3.430000000000000000e+02,2.581643085853266354e-09,6.297659663684091305e-08,6.574046499715399349e-08
3.440000000000000000e+02,3.355761779021011137e-09,5.319936444921435708e-08,6.717047834976772245e-08
3.450000000000000000e+02,2.945410265389004335e-09,5.370526292012267344e-08,6.986510201575559038e-08
3.460000000000000000e+02,2.738192282009508590e-09,5.213515590496310854e-08,6.888392604083519982e-08
3.470000000000000000e+02,3.446139783941952892e-09,6.353163236568556836e-08,6.484439291674679032e-08
3.480000000000000000e+02,3.126398283909796622e-09,5.620407894877788638e-08,5.981517364759041281e-08
3.490000000000000000e+02,2.771724018835494036e-09,6.033626477350839289e-08,6.555951320604438386e-08
3.500000000000000000e+02,2.627607265673667372e-09,6.291186183107275525e-08,6.522146886171124981e-08
3.510000000000000000e+02,3.536554516635626107e-09,4.861480314246932273e-08,7.242897449768679908e-08
3.520000000000000000e+02,3.510240368140507354e-09,5.977894245168792605e-08,7.543936708159199640e-08
3.530000000000000000e+02,3.543170311163200623e-09,6.183375706214156795e-08,7.953302596392501556e-08
3.540000000000000000e+02,3.703224826665441150e-09,5.196968424127099552e-08,6.034704495026092380e-08
3.550000000000000000e+02,3.587420522056135510e-09,5.052640688204401749e-08,6.359041930503493454e-08
3.560000000000000000e+02,3.247853734562942889e-09,5.427043043026561925e-08,8.317428232773642788e-08
3.570000000000000000e+02,3.101368514258840087e-09,6.048957741400019926e-08,7.818744702025936462e-08
3.580000000000000000e+02,2.732567849143430841e-09,6.173579430134925400e-08,7.046587063902298548e-08
3.590000000000000000e+02,3.456470620868841593e-09,6.495342211075185563e-08,6.837810875953435109e-08
3.600000000000000000e+02,3.549446602734863142e-09,6.082600093891008646e-08,5.637023814239485860e-08
3.610000000000000000e+02,3.332269024989069027e-09,7.084529175949546065e-08,6.252646336022355018e-08
3.620000000000000000e+02,3.136351564922684331e-09,6.876026941866606983e-08,7.210672091656731308e-08
3.630000000000000000e+02,2.691783457532714300e-09,6.798680191409163712e-08,7.730471853620974625e-08
3.640000000000000000e+02,2.801867598987602092e-09,6.465654215874627031e-08,7.704223785654701525e-08
3.650000000000000000e+02,3.386065519404991998e-09,5.958242270928204959e-08,7.350580058559980052e-08
3.660000000000000000e+02,3.294237914650543806e-09,6.474825232927517045e-08,8.169711329685804210e-08
3.670000000000000000e+02,2.769973451095500595e-09,6.701022662758573089e-08,7.901701778423644666e-08
3.680000000000000000e+02,3.202672093123830284e-09,5.386958259897888979e-08,7.867355676553957421e-08
3.690000000000000000e+02,3.416876872052124058e-09,6.416358344292312419e-08,7.869614436028817558e-08
3.700000000000000000e+02,2.813110930911490815e-09,6.791787603025031258e-08,8.059345911386074611e-08
3.710000000000000000e+02,2.216911989598654368e-09,5.471241327212781993e-08,7.376777245763995954e-08
3.720000000000000000e+02,2.087523638666073579e-09,4.662376951029316963e-08,9.085802953395788819e-08
3.730000000000000000e+02,2.305890107399586580e-09,6.017909606099181496e-08,8.693956128089394474e-08
3.740000000000000000e+02,2.448852176121054462e-09,6.719877383890588004e-08,8.021240564781036521e-08
3.750000000000000000e+02,2.687596054919540150e-09,5.894754112701889234e-08,8.069080564906370381e-08
3.760000000000000000e+02,2.554071818567676274e-09,6.592374679688192011e-08,8.875438591792668879e-08
3.770000000000000000e+02,2.261620633741555466e-09,5.921429891582714251e-08,8.074573531403671621e-08
3.780000000000000000e+02,2.710040737583427274e-09,7.552681917906308647e-08,7.506495474052516767e-08
3.790000000000000000e+02,2.715422817484105627e-09,6.763364160614126703e-08,9.317209437559021686e-08
3.800000000000000000e+02,2.366897230801385845e-09,5.819513101021824620e-08,1.192226340110272877e-07
3.810000000000000000e+02,2.487367589932297418e-09,7.026831237470061276e-08,1.268042783547278471e-07
3.820000000000000000e+02,2.791867705499662801e-09,6.917729164841339064e-08,1.069950598433119201e-07
3.830000000000000000e+02,2.752781667915268981e-09,7.439765099404709891e-08,9.709150327146049767e-08
3.840000000000000000e+02,2.174456224053506848e-09,7.045787550873369686e-08,9.484900089715808515e-08
3.850000000000000000e+02,2.515736974833135861e-09,9.159784158152753475e-08,9.267822456121150914e-08
3.860000000000000000e+02,1.797431181241156953e-09,7.241555723795934730e-08,1.088627315837632790e-07
3.870000000000000000e+02,1.905123021013517464e-09,7.600469802088608646e-08,1.242517381252914681e-07
3.880000000000000000e+02,2.262172415055120380e-09,8.246836580747585505e-08,1.265815794009096635e-07
3.890000000000000000e+02,2.056168784712881276e-09,7.852015649634741155e-08,9.510621038262420997e-08
3.900000000000000000e+02,2.239496177043271348e-09,6.850789033109134044e-08,1.217687984994015649e-07
3.910000000000000000e+02,2.294151864880568683e-09,6.906853445756701112e-08,1.139818566482378234e-07
3.920000000000000000e+02,1.829273772565836375e-09,6.984101478085012818e-08,9.825823210631326246e-08
3.930000000000000000e+02,2.020146445857434828e-09,6.763682262448991796e-08,1.107196903127766718e-07
3.940000000000000000e+02,1.605403963574168761e-09,7.391099444360852920e-08,1.032188455684706244e-07
3.950000000000000000e+02,1.455466524033246792e-09,6.250422729273257945e-08,9.244619353858640715e-08
3.960000000000000000e+02,1.452388285787065763e-09,6.464596920375507449e-08,7.831962049238995391e-08
3.970000000000000000e+02,1.627277188021662407e-09,5.789066091551185148e-08,9.038225857071109754e-08
3.980000000000000000e+02,2.098085992209093632e-09,5.837324039100589962e-08,8.521919419270687030e-08
3.990000000000000000e+02,2.136945091831670692e-09,7.013753180396013919e-08,9.221883038844893128e-08
4.000000000000000000e+02,1.983965203236586350e-09,8.002597463082262888e-08,1.020186226140445448e-07
4.010000000000000000e+02,1.956277772575782921e-09,7.155032884825439602e-08,9.918111233527036019e-08
4.020000000000000000e+02,2.227970494206575742e-09,6.497835196867879381e-08,9.654570905433573383e-08
4.030000000000000000e+02,1.790245254578566732e-09,6.632338153261498896e-08,1.111922121121518825e-07
4.040000000000000000e+02,1.642853550677372892e-09,8.191701155726073114e-08,1.030871971594393693e-07
4.050000000000000000e+02,1.784071756296953940e-09,8.417852707257470309e-08,7.761259402696176463e-08
4.060000000000000000e+02,1.714429322587840868e-09,6.838722917086074557e-08,9.198710242400242025e-08
4.070000000000000000e+02,1.893447625140070607e-09,7.237450212632581014e-08,1.100752149594232675e-07
4.080000000000000000e+02,1.998985034221791220e-09,8.508414074400886031e-08,9.904126304880612549e-08
4.090000000000000000e+02,2.048858169119718333e-09,5.729799856251836609e-08,8.260043720986171232e-08
4.100000000000000000e+02,2.149238008768727535e-09,6.781113392424783900e-08,8.366285900430944309e-08
4.110000000000000000e+02,1.959634757645701590e-09,7.373903339400123670e-08,8.703493670007175576e-08
4.120000000000000000e+02,1.910303649395896593e-09,8.476746996029827360e-08,1.015252408163270513e-07
4.130000000000000000e+02,2.096183378271888029e-09,8.081045668679177717e-08,1.047401270999406574e-07
4.140000000000000000e+02,2.323761728722374773e-09,7.745026802620389207e-08,8.470693227529281193e-08
4.150000000000000000e+02,2.570803887597873719e-09,7.038062344761373609e-08,7.763182092730211594e-08
4.160000000000000000e+02,2.621130605715145752e-09,6.170537464318241391e-08,1.030089061449102338e-07
4.170000000000000000e+02,1.963792774452971765e-09,4.683510083539000388e-08,1.069701059654082316e-07
4.180000000000000000e+02,2.061007548734583384e-09,6.149666791369340235e-08,9.503637936074715316e-08
4.190000000000000000e+02,2.730709571764305854e-09,7.140391458421256111e-08,8.661398247732030896e-08
4.200000000000000000e+02,2.981964716642273141e-09,7.048357576232029998e-08,1.016319094951681095e-07
4.210000000000000000e+02,2.563719038655914407e-09,6.980507907001674009e-08,1.160198534479944143e-07
4.220000000000000000e+02,2.410234058285239030e-09,7.254888192397965865e-08,1.002051305066671153e-07
4.230000000000000000e+02,2.135077592983238719e-09,7.353786541887493799e-08,8.928220335531438678e-08
4.240000000000000000e+02,2.342509984829838448e-09,6.069721114460248880e-08,8.530187594485245615e-08
4.250000000000000000e+02,2.665312481742969284e-09,5.923986596421000259e-08,1.134158660825026551e-07
4.260000000000000000e+02,2.328716931602897741e-09,7.155164355238934009e-08,1.027418212106282488e-07
4.270000000000000000e+02,2.192665287708757624e-09,7.856440655530662600e-08,9.362360583754280494e-08
4.280000000000000000e+02,2.111645295061060893e-09,8.142618952421618545e-08,7.829809630829449734e-08
4.290000000000000000e+02,2.102234751113238644e-09,7.791467300329986652e-08,8.269632589300637764e-08
4.300000000000000000e+02,2.285409173658621188e-09,6.316978123658097627e-08,9.529113708902420509e-08
4.310000000000000000e+02,2.142318352018155251e-09,6.843351828603034835e-08,9.417219628361226746e-08
4.320000000000000000e+02,2.416674748055385187e-09,7.749774285215977364e-08,1.175295829782126354e-07
4.330000000000000000e+02,2.325387575912570078e-09,7.087747217445735252e-08,1.245438585238589557e-07
4.340000000000000000e+02,2.242151735059351999e-09,7.558077565380040430e-08,9.950623860058472181e-08
4.350000000000000000e+02,2.687092211292794163e-09,7.397819606398607193e-08,1.044512629321210175e-07
4.360000000000000000e+02,2.646202654176428129e-09,7.293817910733035239e-08,1.123417340856437550e-07
4.370000000000000000e+02,1.932092838464078972e-09,9.589420004346700033e-08,1.003055850160924498e-07
4.380000000000000000e+02,1.946667629097779474e-09,8.410304782917747340e-08,1.013442056468197827e-07
4.390000000000000000e+02,2.163414952211552571e-09,7.070350486136619699e-08,9.912621510367782146e-08
4.400000000000000000e+02,2.090888656238823228e-09,7.040588854348617633e-08,9.603693100330681940e-08
4.410000000000000000e+02,2.189768258154761969e-09,6.996207089028510037e-08,8.843979046450725243e-08
4.420000000000000000e+02,2.813838392873772209e-09,6.945391545555152815e-08,9.451915959549848852e-08
4.430000000000000000e+02,2.338442375807217409e-09,6.585680089002620335e-08,1.091317132971957158e-07
4.440000000000000000e+02,2.104190919335741205e-09,7.706708119741926654e-08,9.294508480881082682e-08
4.450000000000000000e+02,1.712441314215065050e-09,6.481672283302148842e-08,1.001423426967955149e-07
